Pane,"Cumulative biomass",,,,,,,,,,
Data,"1: Whales","2: Seals","3: Cod","4: Whiting","5: Mackerel","6: Anchovy","7: Shrimp","8: Benthos","9: Zooplankton","10: Phytoplankton","11: Detritus"
1978.58333333333,0.0747868567705154,0.0454746745526791,3.52692365646362,1.65307188034058,1.11535847187042,6.56872701644897,0.0418904051184654,32.3531455993652,13.9672088623047,18.0687732696533,9.65648078918457
1978.66666666667,0.0748774781823158,0.0455758683383465,3.53081488609314,1.65300667285919,1.11546504497528,6.56926441192627,0.0421534106135368,32.3545837402344,13.9700050354004,18.0686779022217,9.65756702423096
1978.75,0.0749685391783714,0.0456772930920124,3.53456926345825,1.65297424793243,1.11553955078125,6.56987380981445,0.0424177534878254,32.3563385009766,13.9729604721069,18.0685997009277,9.65871524810791
1978.83333333333,0.0750598981976509,0.0457789525389671,3.53819131851196,1.65297079086304,1.11558699607849,6.57058191299438,0.0426835268735886,32.3584747314453,13.9761409759521,18.0685520172119,9.65995025634766
1978.91666666667,0.0751514360308647,0.0458808466792107,3.54168558120728,1.65299236774445,1.11561214923859,6.57141399383545,0.0429508425295353,32.3610458374023,13.9796123504639,18.0685501098633,9.66129875183105
1979,0.0752430409193039,0.0459829866886139,3.54505681991577,1.6530350446701,1.11561965942383,6.5723934173584,0.0432198382914066,32.3641014099121,13.983455657959,18.0685882568359,9.66279029846191
1979.08333333333,0.0753345862030983,0.0460853241384029,3.54564428329468,1.65182065963745,1.11561334133148,6.57314586639404,0.0434875711798668,32.3639106750488,13.988468170166,18.0707893371582,9.66476821899414
1979.16666666667,0.0754258930683136,0.046187799423933,3.54620504379272,1.65067946910858,1.11560082435608,6.57424116134644,0.0437564477324486,32.3658599853516,13.9951591491699,18.0718116760254,9.6673526763916
1979.25,0.0755168497562408,0.0462904423475266,3.54673647880554,1.6496160030365,1.11558651924133,6.57573413848877,0.0440269783139229,32.3700714111328,14.0025959014893,18.0717315673828,9.67020511627197
1979.33333333333,0.0756073519587517,0.0463932827115059,3.54723811149597,1.64863252639771,1.11557304859161,6.57765293121338,0.0442996695637703,32.3764343261719,14.0103149414063,18.0710678100586,9.67316055297852
1979.41666666667,0.0756973102688789,0.0464963465929031,3.54771184921265,1.64773035049438,1.11556243896484,6.58000755310059,0.0445750504732132,32.3846969604492,14.0182065963745,18.0702667236328,9.67618751525879
1979.5,0.0757866427302361,0.0465996637940407,3.54816198348999,1.64691138267517,1.11555755138397,6.58279466629028,0.0448536686599255,32.3945503234863,14.0263671875,18.0695819854736,9.67932796478271
1979.58333333333,0.0758752897381783,0.0467032641172409,3.5485942363739,1.64617788791656,1.11556196212769,6.58600425720215,0.0451360642910004,32.4056930541992,14.0349826812744,18.0691108703613,9.68265151977539
1979.66666666667,0.075963206589222,0.0468071699142456,3.54901480674744,1.64553260803223,1.11558032035828,6.58962535858154,0.0454227328300476,32.4178924560547,14.0442514419556,18.0688743591309,9.68623161315918
1979.75,0.0760503485798836,0.0469114035367966,3.54943037033081,1.64497828483582,1.11561834812164,6.59364938735962,0.0457141250371933,32.4309959411621,14.0543613433838,18.0688209533691,9.69013595581055
1979.83333333333,0.0761366933584213,0.0470159873366356,3.54984664916992,1.64451730251312,1.11568212509155,6.59807395935059,0.0460106432437897,32.4449462890625,14.0654582977295,18.0688915252686,9.69441986083984
1979.91666666667,0.0762222036719322,0.0471209362149239,3.55026912689209,1.6441513299942,1.11577796936035,6.60290193557739,0.0463126637041569,32.4597778320313,14.0776510238647,18.0690078735352,9.69912052154541
1980,0.0763068720698357,0.0472262687981129,3.55070233345032,1.64388108253479,1.11591231822968,6.60814380645752,0.0466205589473248,32.4755859375,14.0910129547119,18.0691051483154,9.70426464080811
1980.08333333333,0.0763906612992287,0.047332014888525,3.54715466499329,1.64271461963654,1.1160923242569,6.61422538757324,0.0469381138682365,32.4964370727539,14.1056251525879,18.0693492889404,9.7098503112793
1980.16666666667,0.0764736086130142,0.0474382340908051,3.54369497299194,1.64169573783875,1.11632466316223,6.62070989608765,0.047263577580452,32.5177421569824,14.1216411590576,18.0696105957031,9.71600151062012
1980.25,0.0765556916594505,0.0475449226796627,3.54034042358398,1.64083826541901,1.11661612987518,6.62763071060181,0.0475972965359688,32.5397186279297,14.1391143798828,18.0697956085205,9.7227144241333
1980.33333333333,0.0766368806362152,0.0476520843803883,3.53710341453552,1.64015007019043,1.11697244644165,6.63502550125122,0.047939658164978,32.5626411437988,14.1580295562744,18.0698051452637,9.7299747467041
1980.41666666667,0.0767171457409859,0.0477597266435623,3.53399300575256,1.63963425159454,1.11739861965179,6.64293193817139,0.0482911020517349,32.5867919921875,14.1783380508423,18.0695991516113,9.73776054382324
1980.5,0.0767964720726013,0.0478678643703461,3.53101634979248,1.63928985595703,1.11789858341217,6.65138578414917,0.0486521311104298,32.6124267578125,14.19997215271,18.0691566467285,9.74604320526123
1980.58333333333,0.0768748372793198,0.0479765199124813,3.52817893028259,1.63911330699921,1.11847567558289,6.66041851043701,0.0490233264863491,32.6397476196289,14.2228679656982,18.0684967041016,9.75480175018311
1980.66666666667,0.0769522339105606,0.0480857118964195,3.5254852771759,1.63909924030304,1.11913251876831,6.6700553894043,0.0494053475558758,32.668888092041,14.2469644546509,18.0676345825195,9.76401329040527
1980.75,0.0770286619663239,0.0481954738497734,3.52294015884399,1.63924157619476,1.11987125873566,6.68031358718872,0.0497989133000374,32.6999168395996,14.2722225189209,18.0666255950928,9.7736644744873
1980.83333333333,0.0771041214466095,0.048305831849575,3.52054762840271,1.63953375816345,1.12069404125214,6.69120454788208,0.0502048023045063,32.732852935791,14.2986240386963,18.0654888153076,9.78374862670898
1980.91666666667,0.0771786272525787,0.0484168194234371,3.5183117389679,1.63996958732605,1.12160265445709,6.70273303985596,0.0506238341331482,32.7676696777344,14.3261623382568,18.0642471313477,9.79426383972168
1981,0.0772522017359734,0.0485284700989723,3.5162365436554,1.64054334163666,1.12259912490845,6.71489858627319,0.0510568544268608,32.8043212890625,14.3548374176025,18.0629291534424,9.80520725250244
1981.08333333333,0.0773248597979546,0.0486408174037933,3.51047468185425,1.64014339447021,1.12368595600128,6.72794151306152,0.0515069179236889,32.8450889587402,14.3848876953125,18.062255859375,9.816650390625
1981.16666666667,0.0773966535925865,0.048753909766674,3.50496387481689,1.63992834091187,1.12486684322357,6.74160957336426,0.0519736185669899,32.8872718811035,14.4165191650391,18.0612926483154,9.82870769500732
1981.25,0.0774675980210304,0.0488677695393562,3.49971508979797,1.63990831375122,1.12614500522614,6.75590896606445,0.0524578541517258,32.9308738708496,14.4495267868042,18.0600090026855,9.84128475189209
1981.33333333333,0.0775377303361893,0.0489824153482914,3.49473524093628,1.64008915424347,1.12752294540405,6.77084016799927,0.0529605187475681,32.9759140014648,14.4837684631348,18.058464050293,9.85432052612305
1981.41666666667,0.0776070728898048,0.0490978732705116,3.49002909660339,1.64047300815582,1.12900257110596,6.78639793395996,0.0534825213253498,33.022403717041,14.5191488265991,18.056713104248,9.86777687072754
1981.5,0.0776756629347801,0.049214169383049,3.48559904098511,1.64105951786041,1.1305855512619,6.80257225036621,0.0540247969329357,33.0703468322754,14.555588722229,18.0547943115234,9.88162422180176
1981.58333333333,0.0777435377240181,0.0493313297629356,3.48144626617432,1.64184653759003,1.13227307796478,6.81934642791748,0.0545883141458035,33.1197242736816,14.5930309295654,18.0527286529541,9.89583873748779
1981.66666666667,0.0778107568621635,0.0494493842124939,3.4775710105896,1.64283037185669,1.1340663433075,6.83669948577881,0.0551740676164627,33.1704978942871,14.6314067840576,18.0505390167236,9.91039562225342
1981.75,0.0778773725032806,0.0495683588087559,3.47397255897522,1.64400637149811,1.13596594333649,6.85460567474365,0.0557830817997456,33.2226142883301,14.6706647872925,18.0482330322266,9.92527389526367
1981.83333333333,0.0779434517025948,0.0496882796287537,3.47064971923828,1.64536917209625,1.13797247409821,6.87303495407104,0.0564163997769356,33.2760009765625,14.7107238769531,18.0458297729492,9.94044399261475
1981.91666666667,0.0780090689659119,0.0498091764748096,3.46760058403015,1.6469132900238,1.14008605480194,6.89195156097412,0.0570750869810581,33.3305473327637,14.7514486312866,18.0432872772217,9.95585250854492
1982,0.0780742987990379,0.0499310791492462,3.46482300758362,1.64863264560699,1.14230632781982,6.9113130569458,0.0577602051198483,33.3861122131348,14.7926473617554,18.0405769348145,9.97142791748047
1982.08333333333,0.0781391933560371,0.0500539280474186,3.45960688591003,1.64898109436035,1.14463090896606,6.93039560317993,0.0584660805761814,33.4361267089844,14.8354835510254,18.0414371490479,9.98766422271729
1982.16666666667,0.0782037228345871,0.0501776412129402,3.45476603507996,1.64956021308899,1.14706337451935,6.95005989074707,0.0591984279453754,33.4893035888672,14.8801727294922,18.0397605895996,10.0045204162598
1982.25,0.0782679319381714,0.0503022745251656,3.45028066635132,1.65036940574646,1.14960074424744,6.97027349472046,0.0599589087069035,33.5454139709473,14.9249019622803,18.0362110137939,10.0213527679443
