"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11
146,0.07820371,0.05017764,3.4547658,1.6495607,1.147063,6.950058,0.05919851,33.489307,14.880169,18.03976,10.00452
147,0.07826792,0.050302275,3.4502804,1.6503699,1.1496004,6.9702716,0.05995899,33.545418,14.924896,18.036217,10.021353
148,0.07833186,0.050427876,3.4461346,1.6514059,1.1522362,6.990956,0.060749166,33.603874,14.968725,18.03178,10.037834
149,0.0783956,0.050554495,3.442317,1.6526655,1.1549636,7.012001,0.06157059,33.66387,15.011311,18.02721,10.053852
150,0.078459226,0.050682172,3.4388196,1.654146,1.1577762,7.033275,0.062424757,33.724533,15.05265,18.02295,10.069408
151,0.07852283,0.050810937,3.4356363,1.6558458,1.1606691,7.054639,0.06331303,33.785034,15.092909,18.019222,10.084564
152,0.07858653,0.05094081,3.4327612,1.6577632,1.1636385,7.075956,0.0642366,33.844685,15.132295,18.016071,10.099394
153,0.07865045,0.05107181,3.4301877,1.6598959,1.1666818,7.0971017,0.06519646,33.902992,15.171007,18.013458,10.113964
154,0.078714706,0.051203933,3.4279077,1.6622397,1.1697967,7.117969,0.06619341,33.959652,15.2092,18.011282,10.128328
155,0.078779414,0.05133717,3.4259117,1.664788,1.1729808,7.1384706,0.0672281,34.01454,15.24695,18.009409,10.142511
156,0.078844704,0.051471516,3.4241881,1.6675316,1.1762308,7.158539,0.068301104,34.06767,15.28428,18.007719,10.156521
157,0.07891065,0.051606912,3.4192073,1.6690292,1.1795424,7.177935,0.06941073,34.117355,15.322126,18.008787,10.170719
158,0.07897732,0.051743302,3.4145741,1.670762,1.1829144,7.196959,0.07055921,34.166702,15.360577,18.008247,10.1851015
159,0.07904476,0.051880684,3.410271,1.6727229,1.1863399,7.2156134,0.0717475,34.21586,15.39856,18.006504,10.199285
160,0.07911304,0.052019056,3.4062805,1.6748995,1.1898087,7.233891,0.072976515,34.264786,15.435472,18.00412,10.213057
161,0.07918219,0.05215842,3.4025877,1.6772757,1.1933098,7.251775,0.07424727,34.3133,15.47105,18.001541,10.226332
162,0.07925227,0.052298773,3.3991792,1.6798339,1.1968312,7.26924,0.07556084,34.36112,15.505235,17.999062,10.239092
163,0.07932332,0.05244012,3.3960433,1.6825559,1.2003617,7.286258,0.07691828,34.40792,15.538094,17.996857,10.25136
164,0.07939539,0.05258246,3.3931687,1.6854231,1.2038908,7.302802,0.07832064,34.453426,15.569747,17.995003,10.263182
165,0.079468526,0.05272579,3.3905447,1.6884171,1.2074085,7.318848,0.07976886,34.4974,15.600332,17.993502,10.274605
166,0.07954277,0.052870095,3.3881605,1.6915191,1.2109061,7.3343797,0.08126381,34.539692,15.629977,17.992306,10.285675
167,0.07961817,0.05301537,3.386005,1.6947107,1.2143753,7.3493886,0.08280629,34.58024,15.658789,17.99134,10.296431
168,0.07969476,0.053161595,3.3840663,1.6979733,1.2178085,7.363874,0.08439703,34.61904,15.686832,17.990528,10.306894
169,0.07977256,0.053308774,3.3777745,1.7000046,1.2211999,7.37832,0.08604299,34.660534,15.714294,17.990273,10.3171
170,0.079851635,0.05345693,3.3717892,1.7021347,1.2245443,7.392224,0.087741256,34.69961,15.74132,17.990131,10.3271675
171,0.079931974,0.053606022,3.3661034,1.704363,1.2278372,7.405619,0.08949242,34.736477,15.767913,17.989952,10.337078
172,0.080013566,0.053756017,3.3607066,1.7066832,1.2310737,7.418544,0.091297105,34.771385,15.794016,17.989588,10.346798
173,0.080096394,0.05390688,3.3555865,1.7090851,1.2342491,7.431034,0.09315599,34.804596,15.819523,17.98898,10.356289
174,0.08018044,0.05405859,3.3507302,1.7115557,1.2373583,7.4431224,0.095069796,34.836338,15.844326,17.98809,10.365513
175,0.080265656,0.054211117,3.3461244,1.7140802,1.2403965,7.454834,0.09703936,34.866776,15.868319,17.986942,10.374432
176,0.08035202,0.05436445,3.341756,1.7166431,1.243359,7.4661875,0.09906556,34.89601,15.891411,17.98559,10.383015
177,0.0804395,0.05451857,3.337613,1.7192291,1.2462417,7.4771924,0.10114936,34.924088,15.913567,17.98409,10.391251
178,0.08052806,0.05467346,3.3336837,1.7218235,1.2490411,7.487853,0.103291765,34.951004,15.934759,17.982529,10.399134
179,0.080617666,0.05482911,3.3299572,1.7244127,1.2517546,7.4981675,0.10549379,34.97673,15.955013,17.980953,10.40667
180,0.08070829,0.054985505,3.3264232,1.7269844,1.2543805,7.508131,0.107756466,35.00123,15.97435,17.979395,10.41387
181,0.080799885,0.055142693,3.31775,1.7282995,1.2569197,7.5186877,0.11009627,35.032986,15.992424,17.976337,10.420539
182,0.08089251,0.05530075,3.3093922,1.729642,1.2593719,7.5287023,0.11250484,35.061188,16.009336,17.975018,10.426849
183,0.08098611,0.055459615,3.3013458,1.7310266,1.2617408,7.538193,0.11498253,35.086052,16.025864,17.974903,10.433036
184,0.081080645,0.055619232,3.293602,1.7324617,1.2640312,7.5471907,0.11752973,35.108006,16.042385,17.97522,10.439215
