"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11
173,8.750177,15.241596,3.1048617,3.360922,4.452889,9.201627,12.279592,11.858803,140.38124,0,0
174,8.754871,15.241945,3.110083,3.3607764,4.4507394,9.200691,12.280243,11.85925,140.37572,0,0
175,8.759088,15.242298,3.114858,3.3602934,4.448546,9.199718,12.280841,11.859652,140.36922,0,0
176,8.76291,15.24268,3.119255,3.3595247,4.44632,9.198649,12.281404,11.859961,140.36188,0,0
177,8.766416,15.243097,3.1233323,3.358527,4.444082,9.197449,12.281946,11.860168,140.35422,0,0
178,8.769666,15.243524,3.1271384,3.3573549,4.441862,9.196118,12.282456,11.860289,140.34628,0,0
179,8.772708,15.243922,3.130707,3.3560572,4.439687,9.194672,12.282917,11.860358,140.33855,0,0
180,8.775567,15.244273,3.1340663,3.3546758,4.437585,9.193141,12.283308,11.86041,140.33096,0,0
181,8.777713,15.246865,3.1030023,3.3559597,4.4357457,9.18996,12.28658,11.857865,140.32063,0,0
182,8.782138,15.2498255,3.1130393,3.357422,4.433958,9.187045,12.288957,11.856056,140.31111,0,0
183,8.785346,15.250419,3.1218574,3.3586314,4.432441,9.184667,12.28982,11.855365,140.30838,0,0
184,8.787618,15.24983,3.1296456,3.3595643,4.4311905,9.182905,12.289853,11.855599,140.30898,0,0
185,8.789069,15.248682,3.136545,3.3601809,4.4301333,9.181691,12.289427,11.856477,140.30995,0,0
186,8.789761,15.247314,3.142681,3.3604522,4.4291735,9.180883,12.288782,11.8577,140.3094,0,0
187,8.789748,15.245949,3.1481688,3.360375,4.4282217,9.180286,12.288075,11.859004,140.30669,0,0
188,8.789116,15.244708,3.1531186,3.3599732,4.427215,9.179729,12.287405,11.860201,140.30154,0,0
189,8.787967,15.243628,3.1576312,3.3592925,4.4261236,9.179075,12.286815,11.86118,140.29462,0,0
190,8.786426,15.242717,3.1617935,3.3583913,4.424951,9.178243,12.2863035,11.861912,140.28629,0,0
191,8.784601,15.241922,3.1656752,3.3573315,4.423716,9.177209,12.285848,11.862426,140.27737,0,0
192,8.782598,15.241186,3.1693294,3.3561687,4.42245,9.175982,12.285393,11.862782,140.2685,0,0
193,8.779499,15.240782,3.1603255,3.357857,4.4213653,9.174404,12.286157,11.862276,140.26292,0,0
194,8.777389,15.240695,3.1684973,3.3595438,4.4203634,9.173001,12.286684,11.862105,140.25984,0,0
195,8.774622,15.239828,3.1758325,3.3609736,4.4194674,9.171718,12.28658,11.862258,140.25581,0,0
196,8.771328,15.238523,3.1824627,3.362124,4.4186373,9.170509,12.286065,11.862652,140.25095,0,0
197,8.767616,15.236962,3.188499,3.3629906,4.417841,9.169327,12.285272,11.863204,140.2454,0,0
198,8.763585,15.235267,3.1940343,3.3635838,4.4170604,9.168144,12.284292,11.863855,140.23926,0,0
199,8.759317,15.233478,3.1991456,3.3639188,4.4162807,9.166933,12.283174,11.864565,140.23264,0,0
200,8.75488,15.2316265,3.2038932,3.3640182,4.415495,9.165681,12.281942,11.865305,140.22563,0,0
201,8.750325,15.229726,3.2083285,3.3639061,4.414698,9.164372,12.280615,11.866053,140.21832,0,0
