"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,ValueFleetGroup

timestep,fleet,group,value
386,2,7,0
386,2,8,0
386,2,9,0
386,2,10,0
386,2,11,0
386,3,1,0
386,3,2,0
386,3,3,0
386,3,4,0
386,3,5,2.598653
386,3,6,2.8812108
386,3,7,0
386,3,8,0
386,3,9,0
386,3,10,0
386,3,11,0
386,4,1,0
386,4,2,0
386,4,3,0
386,4,4,0
386,4,5,0
386,4,6,0.72030264
386,4,7,0
386,4,8,0
386,4,9,0
386,4,10,0
386,4,11,0
386,5,1,0
386,5,2,0
386,5,3,0
386,5,4,0
386,5,5,0
386,5,6,0
386,5,7,10.007952
386,5,8,0
386,5,9,0
386,5,10,0
386,5,11,0
387,1,1,0
387,1,2,0
387,1,3,0
387,1,4,0
387,1,5,0
387,1,6,0
387,1,7,0
387,1,8,0
387,1,9,0
387,1,10,0
387,1,11,0
387,2,1,0
387,2,2,0
387,2,3,3.45729
387,2,4,0.85828567
387,2,5,0
387,2,6,0
387,2,7,0
387,2,8,0
387,2,9,0
387,2,10,0
387,2,11,0
387,3,1,0
387,3,2,0
387,3,3,0
387,3,4,0
387,3,5,2.6080158
387,3,6,2.8941617
387,3,7,0
387,3,8,0
387,3,9,0
387,3,10,0
387,3,11,0
387,4,1,0
387,4,2,0
387,4,3,0
387,4,4,0
387,4,5,0
387,4,6,0.7235404
387,4,7,0
387,4,8,0
387,4,9,0
387,4,10,0
387,4,11,0
387,5,1,0
387,5,2,0
387,5,3,0
387,5,4,0
387,5,5,0
387,5,6,0
387,5,7,10.414953
387,5,8,0
387,5,9,0
387,5,10,0
387,5,11,0
388,1,1,0
388,1,2,0
388,1,3,0
388,1,4,0
388,1,5,0
388,1,6,0
388,1,7,0
388,1,8,0
388,1,9,0
388,1,10,0
388,1,11,0
388,2,1,0
388,2,2,0
388,2,3,3.431121
388,2,4,0.82472044
388,2,5,0
388,2,6,0
388,2,7,0
388,2,8,0
388,2,9,0
388,2,10,0
388,2,11,0
388,3,1,0
388,3,2,0
388,3,3,0
388,3,4,0
388,3,5,2.613477
388,3,6,2.9092326
388,3,7,0
388,3,8,0
388,3,9,0
388,3,10,0
388,3,11,0
388,4,1,0
388,4,2,0
388,4,3,0
388,4,4,0
388,4,5,0
388,4,6,0.7273081
388,4,7,0
388,4,8,0
388,4,9,0
388,4,10,0
388,4,11,0
388,5,1,0
388,5,2,0
388,5,3,0
388,5,4,0
388,5,5,0
388,5,6,0
388,5,7,10.833631
388,5,8,0
388,5,9,0
388,5,10,0
388,5,11,0
389,1,1,0
389,1,2,0
389,1,3,0
389,1,4,0
389,1,5,0
389,1,6,0
389,1,7,0
389,1,8,0
389,1,9,0
389,1,10,0
389,1,11,0
389,2,1,0
389,2,2,0
389,2,3,3.4046557
389,2,4,0.79248726
389,2,5,0
389,2,6,0
389,2,7,0
389,2,8,0
389,2,9,0
389,2,10,0
389,2,11,0
389,3,1,0
389,3,2,0
389,3,3,0
389,3,4,0
389,3,5,2.6154766
389,3,6,2.925747
389,3,7,0
389,3,8,0
389,3,9,0
389,3,10,0
389,3,11,0
389,4,1,0
389,4,2,0
389,4,3,0
389,4,4,0
389,4,5,0
389,4,6,0.73143667
389,4,7,0
389,4,8,0
389,4,9,0
389,4,10,0
389,4,11,0
389,5,1,0
389,5,2,0
389,5,3,0
389,5,4,0
389,5,5,0
389,5,6,0
389,5,7,11.263722
389,5,8,0
389,5,9,0
389,5,10,0
389,5,11,0
390,1,1,0
390,1,2,0
390,1,3,0
390,1,4,0
390,1,5,0
390,1,6,0
390,1,7,0
390,1,8,0
390,1,9,0
390,1,10,0
390,1,11,0
390,2,1,0
390,2,2,0
390,2,3,3.3781304
390,2,4,0.7615276
390,2,5,0
390,2,6,0
390,2,7,0
390,2,8,0
390,2,9,0
390,2,10,0
390,2,11,0
390,3,1,0
390,3,2,0
390,3,3,0
390,3,4,0
390,3,5,2.614529
390,3,6,2.9430661
390,3,7,0
390,3,8,0
390,3,9,0
390,3,10,0
390,3,11,0
390,4,1,0
390,4,2,0
390,4,3,0
390,4,4,0
390,4,5,0
390,4,6,0.7357665
390,4,7,0
390,4,8,0
390,4,9,0
390,4,10,0
390,4,11,0
390,5,1,0
390,5,2,0
390,5,3,0
390,5,4,0
390,5,5,0
390,5,6,0
390,5,7,11.704942
390,5,8,0
390,5,9,0
390,5,10,0
390,5,11,0
391,1,1,0
391,1,2,0
391,1,3,0
391,1,4,0
391,1,5,0
391,1,6,0
391,1,7,0
391,1,8,0
391,1,9,0
391,1,10,0
391,1,11,0
391,2,1,0
391,2,2,0
391,2,3,3.3516665
391,2,4,0.7317884
391,2,5,0
391,2,6,0
391,2,7,0
391,2,8,0
391,2,9,0
391,2,10,0
391,2,11,0
391,3,1,0
391,3,2,0
391,3,3,0
391,3,4,0
391,3,5,2.6112072
391,3,6,2.960605
391,3,7,0
391,3,8,0
391,3,9,0
391,3,10,0
391,3,11,0
391,4,1,0
391,4,2,0
391,4,3,0
391,4,4,0
391,4,5,0
391,4,6,0.74015117
391,4,7,0
391,4,8,0
391,4,9,0
391,4,10,0
391,4,11,0
391,5,1,0
391,5,2,0
391,5,3,0
391,5,4,0
391,5,5,0
391,5,6,0
391,5,7,12.156956
391,5,8,0
391,5,9,0
391,5,10,0
391,5,11,0
392,1,1,0
392,1,2,0
392,1,3,0
392,1,4,0
392,1,5,0
392,1,6,0
392,1,7,0
392,1,8,0
392,1,9,0
392,1,10,0
392,1,11,0
392,2,1,0
392,2,2,0
392,2,3,3.3253229
392,2,4,0.70322025
392,2,5,0
392,2,6,0
392,2,7,0
392,2,8,0
392,2,9,0
392,2,10,0
392,2,11,0
392,3,1,0
392,3,2,0
392,3,3,0
392,3,4,0
392,3,5,2.6061213
392,3,6,2.9778447
392,3,7,0
392,3,8,0
392,3,9,0
392,3,10,0
392,3,11,0
392,4,1,0
392,4,2,0
392,4,3,0
392,4,4,0
392,4,5,0
392,4,6,0.7444611
392,4,7,0
392,4,8,0
392,4,9,0
392,4,10,0
392,4,11,0
392,5,1,0
392,5,2,0
392,5,3,0
392,5,4,0
392,5,5,0
392,5,6,0
392,5,7,12.619358
392,5,8,0
392,5,9,0
392,5,10,0
392,5,11,0
393,1,1,0
393,1,2,0
393,1,3,0
393,1,4,0
393,1,5,0
393,1,6,0
393,1,7,0
393,1,8,0
393,1,9,0
393,1,10,0
393,1,11,0
393,2,1,0
393,2,2,0
393,2,3,3.299129
393,2,4,0.67577624
393,2,5,0
393,2,6,0
393,2,7,0
393,2,8,0
393,2,9,0
393,2,10,0
393,2,11,0
393,3,1,0
393,3,2,0
393,3,3,0
393,3,4,0
393,3,5,2.5998943
393,3,6,2.9943433
393,3,7,0
393,3,8,0
393,3,9,0
393,3,10,0
393,3,11,0
393,4,1,0
393,4,2,0
393,4,3,0
393,4,4,0
393,4,5,0
393,4,6,0.7485858
393,4,7,0
393,4,8,0
393,4,9,0
393,4,10,0
393,4,11,0
393,5,1,0
393,5,2,0
393,5,3,0
393,5,4,0
393,5,5,0
393,5,6,0
393,5,7,13.09167
393,5,8,0
393,5,9,0
393,5,10,0
393,5,11,0
394,1,1,0
394,1,2,0
394,1,3,0
394,1,4,0
394,1,5,0
394,1,6,0
394,1,7,0
394,1,8,0
394,1,9,0
394,1,10,0
394,1,11,0
394,2,1,0
394,2,2,0
394,2,3,3.2730958
394,2,4,0.64941174
394,2,5,0
394,2,6,0
394,2,7,0
394,2,8,0
394,2,9,0
394,2,10,0
394,2,11,0
394,3,1,0
394,3,2,0
394,3,3,0
394,3,4,0
394,3,5,2.5931337
394,3,6,3.0097415
394,3,7,0
394,3,8,0
394,3,9,0
394,3,10,0
394,3,11,0
394,4,1,0
394,4,2,0
394,4,3,0
394,4,4,0
394,4,5,0
394,4,6,0.7524353
394,4,7,0
394,4,8,0
394,4,9,0
394,4,10,0
394,4,11,0
394,5,1,0
394,5,2,0
394,5,3,0
394,5,4,0
394,5,5,0
394,5,6,0
394,5,7,13.573341
394,5,8,0
394,5,9,0
394,5,10,0
394,5,11,0
395,1,1,0
395,1,2,0
395,1,3,0
395,1,4,0
395,1,5,0
395,1,6,0
395,1,7,0
395,1,8,0
395,1,9,0
395,1,10,0
395,1,11,0
395,2,1,0
395,2,2,0
395,2,3,3.2472255
395,2,4,0.6240838
395,2,5,0
395,2,6,0
395,2,7,0
395,2,8,0
395,2,9,0
395,2,10,0
395,2,11,0
395,3,1,0
395,3,2,0
395,3,3,0
395,3,4,0
395,3,5,2.586406
395,3,6,3.0237648
395,3,7,0
395,3,8,0
395,3,9,0
395,3,10,0
395,3,11,0
395,4,1,0
395,4,2,0
395,4,3,0
395,4,4,0
395,4,5,0
395,4,6,0.75594115
395,4,7,0
395,4,8,0
395,4,9,0
395,4,10,0
395,4,11,0
395,5,1,0
395,5,2,0
395,5,3,0
395,5,4,0
395,5,5,0
395,5,6,0
395,5,7,14.063763
395,5,8,0
395,5,9,0
395,5,10,0
395,5,11,0
396,1,1,0
396,1,2,0
396,1,3,0
396,1,4,0
396,1,5,0
396,1,6,0
396,1,7,0
396,1,8,0
396,1,9,0
396,1,10,0
396,1,11,0
396,2,1,0
396,2,2,0
396,2,3,3.2215152
396,2,4,0.5997513
396,2,5,0
396,2,6,0
396,2,7,0
396,2,8,0
396,2,9,0
396,2,10,0
396,2,11,0
396,3,1,0
396,3,2,0
396,3,3,0
396,3,4,0
396,3,5,2.5802135
396,3,6,3.0362222
396,3,7,0
396,3,8,0
396,3,9,0
396,3,10,0
396,3,11,0
396,4,1,0
396,4,2,0
396,4,3,0
396,4,4,0
396,4,5,0
396,4,6,0.7590555
396,4,7,0
396,4,8,0
396,4,9,0
396,4,10,0
396,4,11,0
396,5,1,0
396,5,2,0
396,5,3,0
396,5,4,0
396,5,5,0
396,5,6,0
396,5,7,14.5622835
396,5,8,0
396,5,9,0
396,5,10,0
396,5,11,0
397,1,1,0
397,1,2,0
397,1,3,0
397,1,4,0
397,1,5,0
397,1,6,0
397,1,7,0
397,1,8,0
397,1,9,0
397,1,10,0
397,1,11,0
397,2,1,0
397,2,2,0
397,2,3,3.2390046
397,2,4,0.5877966
397,2,5,0
397,2,6,0
397,2,7,0
397,2,8,0
397,2,9,0
397,2,10,0
397,2,11,0
397,3,1,0
397,3,2,0
397,3,3,0
397,3,4,0
397,3,5,2.5749948
397,3,6,3.0484297
397,3,7,0
397,3,8,0
397,3,9,0
397,3,10,0
397,3,11,0
397,4,1,0
397,4,2,0
397,4,3,0
397,4,4,0
397,4,5,0
397,4,6,0.7621074
397,4,7,0
397,4,8,0
397,4,9,0
397,4,10,0
397,4,11,0
397,5,1,0
397,5,2,0
397,5,3,0
397,5,4,0
397,5,5,0
397,5,6,0
397,5,7,15.074128
397,5,8,0
397,5,9,0
397,5,10,0
397,5,11,0
398,1,1,0
398,1,2,0
398,1,3,0
398,1,4,0
398,1,5,0
398,1,6,0
398,1,7,0
398,1,8,0
398,1,9,0
398,1,10,0
398,1,11,0
398,2,1,0
398,2,2,0
398,2,3,3.1975684
398,2,4,0.5647799
398,2,5,0
398,2,6,0
398,2,7,0
398,2,8,0
398,2,9,0
398,2,10,0
398,2,11,0
398,3,1,0
398,3,2,0
398,3,3,0
398,3,4,0
398,3,5,2.5710661
398,3,6,3.0583243
398,3,7,0
398,3,8,0
398,3,9,0
398,3,10,0
398,3,11,0
398,4,1,0
398,4,2,0
398,4,3,0
398,4,4,0
398,4,5,0
398,4,6,0.764581
398,4,7,0
398,4,8,0
398,4,9,0
398,4,10,0
398,4,11,0
398,5,1,0
398,5,2,0
398,5,3,0
398,5,4,0
398,5,5,0
398,5,6,0
398,5,7,15.593586
398,5,8,0
398,5,9,0
398,5,10,0
398,5,11,0
399,1,1,0
399,1,2,0
399,1,3,0
399,1,4,0
399,1,5,0
399,1,6,0
399,1,7,0
399,1,8,0
399,1,9,0
399,1,10,0
399,1,11,0
399,2,1,0
399,2,2,0
399,2,3,3.1588311
399,2,4,0.5426382
399,2,5,0
399,2,6,0
399,2,7,0
399,2,8,0
399,2,9,0
399,2,10,0
399,2,11,0
399,3,1,0
399,3,2,0
399,3,3,0
399,3,4,0
399,3,5,2.5686746
399,3,6,3.066154
399,3,7,0
399,3,8,0
399,3,9,0
399,3,10,0
399,3,11,0
399,4,1,0
399,4,2,0
399,4,3,0
399,4,4,0
399,4,5,0
399,4,6,0.7665384
399,4,7,0
399,4,8,0
399,4,9,0
399,4,10,0
399,4,11,0
399,5,1,0
399,5,2,0
399,5,3,0
399,5,4,0
399,5,5,0
399,5,6,0
399,5,7,16.119745
399,5,8,0
399,5,9,0
399,5,10,0
399,5,11,0
400,1,1,0
400,1,2,0
400,1,3,0
400,1,4,0
400,1,5,0
400,1,6,0
400,1,7,0
400,1,8,0
400,1,9,0
400,1,10,0
400,1,11,0
400,2,1,0
400,2,2,0
400,2,3,3.1216109
400,2,4,0.5213576
400,2,5,0
400,2,6,0
400,2,7,0
400,2,8,0
400,2,9,0
400,2,10,0
400,2,11,0
400,3,1,0
400,3,2,0
400,3,3,0
400,3,4,0
400,3,5,2.567988
400,3,6,3.0721266
400,3,7,0
400,3,8,0
400,3,9,0
400,3,10,0
400,3,11,0
400,4,1,0
400,4,2,0
400,4,3,0
400,4,4,0
400,4,5,0
400,4,6,0.7680316
400,4,7,0
400,4,8,0
400,4,9,0
400,4,10,0
400,4,11,0
400,5,1,0
400,5,2,0
400,5,3,0
400,5,4,0
400,5,5,0
400,5,6,0
400,5,7,16.65181
400,5,8,0
400,5,9,0
400,5,10,0
400,5,11,0
401,1,1,0
401,1,2,0
401,1,3,0
401,1,4,0
401,1,5,0
401,1,6,0
401,1,7,0
401,1,8,0
401,1,9,0
401,1,10,0
401,1,11,0
401,2,1,0
401,2,2,0
401,2,3,3.0853195
401,2,4,0.5009132
401,2,5,0
401,2,6,0
401,2,7,0
401,2,8,0
401,2,9,0
401,2,10,0
401,2,11,0
401,3,1,0
401,3,2,0
401,3,3,0
401,3,4,0
401,3,5,2.5690725
401,3,6,3.0764647
401,3,7,0
401,3,8,0
401,3,9,0
401,3,10,0
401,3,11,0
401,4,1,0
401,4,2,0
401,4,3,0
401,4,4,0
401,4,5,0
401,4,6,0.7691161
401,4,7,0
401,4,8,0
401,4,9,0
401,4,10,0
401,4,11,0
401,5,1,0
401,5,2,0
401,5,3,0
401,5,4,0
401,5,5,0
401,5,6,0
401,5,7,17.188873
401,5,8,0
401,5,9,0
401,5,10,0
401,5,11,0
402,1,1,0
402,1,2,0
402,1,3,0
402,1,4,0
402,1,5,0
402,1,6,0
402,1,7,0
402,1,8,0
402,1,9,0
402,1,10,0
402,1,11,0
402,2,1,0
402,2,2,0
402,2,3,3.0496588
402,2,4,0.4812759
402,2,5,0
402,2,6,0
402,2,7,0
402,2,8,0
402,2,9,0
402,2,10,0
402,2,11,0
402,3,1,0
402,3,2,0
402,3,3,0
402,3,4,0
402,3,5,2.5718944
402,3,6,3.0794165
402,3,7,0
402,3,8,0
402,3,9,0
402,3,10,0
402,3,11,0
402,4,1,0
402,4,2,0
402,4,3,0
402,4,4,0
402,4,5,0
402,4,6,0.76985407
402,4,7,0
402,4,8,0
402,4,9,0
402,4,10,0
402,4,11,0
402,5,1,0
402,5,2,0
402,5,3,0
402,5,4,0
402,5,5,0
402,5,6,0
402,5,7,17.729956
402,5,8,0
402,5,9,0
402,5,10,0
402,5,11,0
403,1,1,0
403,1,2,0
403,1,3,0
403,1,4,0
403,1,5,0
403,1,6,0
403,1,7,0
403,1,8,0
403,1,9,0
403,1,10,0
403,1,11,0
403,2,1,0
403,2,2,0
403,2,3,3.0144768
403,2,4,0.46241504
403,2,5,0
403,2,6,0
403,2,7,0
403,2,8,0
403,2,9,0
403,2,10,0
403,2,11,0
403,3,1,0
403,3,2,0
403,3,3,0
403,3,4,0
403,3,5,2.5763338
403,3,6,3.0812514
403,3,7,0
403,3,8,0
403,3,9,0
403,3,10,0
403,3,11,0
403,4,1,0
403,4,2,0
403,4,3,0
403,4,4,0
403,4,5,0
403,4,6,0.7703128
403,4,7,0
403,4,8,0
403,4,9,0
403,4,10,0
403,4,11,0
403,5,1,0
403,5,2,0
403,5,3,0
403,5,4,0
403,5,5,0
403,5,6,0
403,5,7,18.27407
403,5,8,0
403,5,9,0
403,5,10,0
403,5,11,0
404,1,1,0
404,1,2,0
404,1,3,0
404,1,4,0
404,1,5,0
404,1,6,0
404,1,7,0
404,1,8,0
404,1,9,0
404,1,10,0
404,1,11,0
404,2,1,0
404,2,2,0
404,2,3,2.9796948
404,2,4,0.44430032
404,2,5,0
404,2,6,0
404,2,7,0
404,2,8,0
404,2,9,0
404,2,10,0
404,2,11,0
404,3,1,0
404,3,2,0
404,3,3,0
404,3,4,0
404,3,5,2.5822036
404,3,6,3.0822468
404,3,7,0
404,3,8,0
404,3,9,0
404,3,10,0
404,3,11,0
404,4,1,0
404,4,2,0
404,4,3,0
404,4,4,0
404,4,5,0
404,4,6,0.77056164
404,4,7,0
404,4,8,0
404,4,9,0
404,4,10,0
404,4,11,0
404,5,1,0
404,5,2,0
404,5,3,0
404,5,4,0
404,5,5,0
404,5,6,0
404,5,7,18.820255
404,5,8,0
404,5,9,0
404,5,10,0
404,5,11,0
405,1,1,0
405,1,2,0
405,1,3,0
405,1,4,0
405,1,5,0
405,1,6,0
405,1,7,0
405,1,8,0
405,1,9,0
405,1,10,0
405,1,11,0
405,2,1,0
405,2,2,0
405,2,3,2.9452727
405,2,4,0.426902
405,2,5,0
405,2,6,0
405,2,7,0
405,2,8,0
405,2,9,0
405,2,10,0
405,2,11,0
405,3,1,0
405,3,2,0
405,3,3,0
405,3,4,0
405,3,5,2.589271
405,3,6,3.0826747
405,3,7,0
405,3,8,0
405,3,9,0
405,3,10,0
405,3,11,0
405,4,1,0
405,4,2,0
405,4,3,0
405,4,4,0
405,4,5,0
405,4,6,0.7706686
405,4,7,0
405,4,8,0
405,4,9,0
405,4,10,0
405,4,11,0
405,5,1,0
405,5,2,0
405,5,3,0
405,5,4,0
405,5,5,0
405,5,6,0
405,5,7,19.367575
405,5,8,0
405,5,9,0
405,5,10,0
405,5,11,0
406,1,1,0
406,1,2,0
406,1,3,0
406,1,4,0
406,1,5,0
406,1,6,0
406,1,7,0
406,1,8,0
406,1,9,0
406,1,10,0
406,1,11,0
406,2,1,0
406,2,2,0
406,2,3,2.9111884
406,2,4,0.4101914
406,2,5,0
406,2,6,0
406,2,7,0
406,2,8,0
406,2,9,0
406,2,10,0
406,2,11,0
406,3,1,0
406,3,2,0
406,3,3,0
406,3,4,0
406,3,5,2.5972764
406,3,6,3.0827916
406,3,7,0
406,3,8,0
406,3,9,0
406,3,10,0
406,3,11,0
406,4,1,0
406,4,2,0
406,4,3,0
406,4,4,0
406,4,5,0
406,4,6,0.77069783
406,4,7,0
406,4,8,0
406,4,9,0
406,4,10,0
406,4,11,0
406,5,1,0
406,5,2,0
406,5,3,0
406,5,4,0
406,5,5,0
406,5,6,0
406,5,7,19.915106
406,5,8,0
406,5,9,0
406,5,10,0
406,5,11,0
407,1,1,0
407,1,2,0
407,1,3,0
407,1,4,0
407,1,5,0
407,1,6,0
407,1,7,0
407,1,8,0
407,1,9,0
407,1,10,0
407,1,11,0
407,2,1,0
407,2,2,0
407,2,3,2.8774304
407,2,4,0.39414093
407,2,5,0
407,2,6,0
407,2,7,0
407,2,8,0
407,2,9,0
407,2,10,0
407,2,11,0
407,3,1,0
407,3,2,0
407,3,3,0
407,3,4,0
407,3,5,2.6059523
407,3,6,3.0828285
407,3,7,0
407,3,8,0
407,3,9,0
407,3,10,0
407,3,11,0
407,4,1,0
407,4,2,0
407,4,3,0
407,4,4,0
407,4,5,0
407,4,6,0.77070713
407,4,7,0
407,4,8,0
407,4,9,0
407,4,10,0
407,4,11,0
407,5,1,0
407,5,2,0
407,5,3,0
407,5,4,0
407,5,5,0
407,5,6,0
407,5,7,20.461922
407,5,8,0
407,5,9,0
407,5,10,0
407,5,11,0
408,1,1,0
408,1,2,0
408,1,3,0
408,1,4,0
408,1,5,0
408,1,6,0
408,1,7,0
408,1,8,0
408,1,9,0
408,1,10,0
408,1,11,0
408,2,1,0
408,2,2,0
408,2,3,2.8439913
408,2,4,0.37872416
408,2,5,0
408,2,6,0
408,2,7,0
408,2,8,0
408,2,9,0
408,2,10,0
408,2,11,0
408,3,1,0
408,3,2,0
408,3,3,0
408,3,4,0
408,3,5,2.6150365
408,3,6,3.082985
408,3,7,0
408,3,8,0
408,3,9,0
408,3,10,0
408,3,11,0
408,4,1,0
408,4,2,0
408,4,3,0
408,4,4,0
408,4,5,0
408,4,6,0.7707462
408,4,7,0
408,4,8,0
408,4,9,0
408,4,10,0
408,4,11,0
408,5,1,0
408,5,2,0
408,5,3,0
408,5,4,0
408,5,5,0
408,5,6,0
408,5,7,21.007063
408,5,8,0
408,5,9,0
408,5,10,0
408,5,11,0
409,1,1,0
409,1,2,0
409,1,3,0
409,1,4,0
409,1,5,0
409,1,6,0
409,1,7,0
409,1,8,0
409,1,9,0
409,1,10,0
409,1,11,0
409,2,1,0
409,2,2,0
409,2,3,2.870614
409,2,4,0.37093517
409,2,5,0
409,2,6,0
409,2,7,0
409,2,8,0
409,2,9,0
409,2,10,0
409,2,11,0
409,3,1,0
409,3,2,0
409,3,3,0
409,3,4,0
409,3,5,2.624279
409,3,6,3.0829554
409,3,7,0
409,3,8,0
409,3,9,0
409,3,10,0
409,3,11,0
409,4,1,0
409,4,2,0
409,4,3,0
409,4,4,0
409,4,5,0
409,4,6,0.7707387
409,4,7,0
409,4,8,0
409,4,9,0
409,4,10,0
409,4,11,0
409,5,1,0
409,5,2,0
409,5,3,0
409,5,4,0
409,5,5,0
409,5,6,0
409,5,7,21.546825
409,5,8,0
409,5,9,0
409,5,10,0
409,5,11,0
410,1,1,0
410,1,2,0
410,1,3,0
410,1,4,0
410,1,5,0
410,1,6,0
410,1,7,0
410,1,8,0
410,1,9,0
410,1,10,0
410,1,11,0
410,2,1,0
410,2,2,0
410,2,3,2.8387866
410,2,4,0.35617194
410,2,5,0
410,2,6,0
410,2,7,0
410,2,8,0
410,2,9,0
410,2,10,0
410,2,11,0
410,3,1,0
410,3,2,0
410,3,3,0
410,3,4,0
410,3,5,2.6334646
410,3,6,3.0835588
410,3,7,0
410,3,8,0
410,3,9,0
410,3,10,0
410,3,11,0
410,4,1,0
410,4,2,0
410,4,3,0
410,4,4,0
410,4,5,0
410,4,6,0.77088964
410,4,7,0
410,4,8,0
410,4,9,0
410,4,10,0
410,4,11,0
410,5,1,0
410,5,2,0
410,5,3,0
410,5,4,0
410,5,5,0
410,5,6,0
410,5,7,22.082703
410,5,8,0
410,5,9,0
410,5,10,0
410,5,11,0
411,1,1,0
411,1,2,0
411,1,3,0
411,1,4,0
411,1,5,0
411,1,6,0
411,1,7,0
411,1,8,0
411,1,9,0
411,1,10,0
411,1,11,0
411,2,1,0
411,2,2,0
411,2,3,2.8064787
411,2,4,0.34200943
411,2,5,0
411,2,6,0
411,2,7,0
411,2,8,0
411,2,9,0
411,2,10,0
411,2,11,0
411,3,1,0
411,3,2,0
411,3,3,0
411,3,4,0
411,3,5,2.6424017
411,3,6,3.0848038
411,3,7,0
411,3,8,0
411,3,9,0
411,3,10,0
411,3,11,0
411,4,1,0
411,4,2,0
411,4,3,0
411,4,4,0
411,4,5,0
411,4,6,0.7712009
411,4,7,0
411,4,8,0
411,4,9,0
411,4,10,0
411,4,11,0
411,5,1,0
411,5,2,0
411,5,3,0
411,5,4,0
411,5,5,0
411,5,6,0
411,5,7,22.61369
411,5,8,0
411,5,9,0
411,5,10,0
411,5,11,0
412,1,1,0
412,1,2,0
412,1,3,0
412,1,4,0
412,1,5,0
412,1,6,0
412,1,7,0
412,1,8,0
412,1,9,0
412,1,10,0
412,1,11,0
412,2,1,0
412,2,2,0
412,2,3,2.774091
412,2,4,0.32841855
412,2,5,0
412,2,6,0
412,2,7,0
412,2,8,0
412,2,9,0
412,2,10,0
412,2,11,0
412,3,1,0
412,3,2,0
412,3,3,0
412,3,4,0
412,3,5,2.6509228
412,3,6,3.0867004
412,3,7,0
412,3,8,0
412,3,9,0
412,3,10,0
412,3,11,0
412,4,1,0
412,4,2,0
412,4,3,0
412,4,4,0
412,4,5,0
412,4,6,0.771675
412,4,7,0
412,4,8,0
412,4,9,0
412,4,10,0
412,4,11,0
412,5,1,0
412,5,2,0
412,5,3,0
412,5,4,0
412,5,5,0
412,5,6,0
412,5,7,23.138685
412,5,8,0
412,5,9,0
412,5,10,0
412,5,11,0
413,1,1,0
413,1,2,0
413,1,3,0
413,1,4,0
413,1,5,0
413,1,6,0
413,1,7,0
413,1,8,0
413,1,9,0
413,1,10,0
413,1,11,0
413,2,1,0
413,2,2,0
413,2,3,2.7418213
413,2,4,0.31537402
413,2,5,0
413,2,6,0
413,2,7,0
413,2,8,0
413,2,9,0
413,2,10,0
413,2,11,0
413,3,1,0
413,3,2,0
413,3,3,0
413,3,4,0
413,3,5,2.6589
413,3,6,3.0892377
413,3,7,0
413,3,8,0
413,3,9,0
413,3,10,0
413,3,11,0
413,4,1,0
413,4,2,0
413,4,3,0
413,4,4,0
413,4,5,0
413,4,6,0.77230936
413,4,7,0
413,4,8,0
413,4,9,0
413,4,10,0
413,4,11,0
413,5,1,0
413,5,2,0
413,5,3,0
413,5,4,0
413,5,5,0
413,5,6,0
413,5,7,23.656612
413,5,8,0
413,5,9,0
413,5,10,0
413,5,11,0
414,1,1,0
414,1,2,0
414,1,3,0
414,1,4,0
414,1,5,0
414,1,6,0
414,1,7,0
414,1,8,0
414,1,9,0
414,1,10,0
414,1,11,0
414,2,1,0
414,2,2,0
414,2,3,2.7097673
414,2,4,0.3028527
414,2,5,0
414,2,6,0
414,2,7,0
414,2,8,0
414,2,9,0
414,2,10,0
414,2,11,0
414,3,1,0
414,3,2,0
414,3,3,0
414,3,4,0
414,3,5,2.6662471
414,3,6,3.0923784
414,3,7,0
414,3,8,0
414,3,9,0
414,3,10,0
414,3,11,0
414,4,1,0
414,4,2,0
414,4,3,0
414,4,4,0
414,4,5,0
414,4,6,0.77309453
414,4,7,0
414,4,8,0
414,4,9,0
414,4,10,0
414,4,11,0
414,5,1,0
414,5,2,0
414,5,3,0
414,5,4,0
414,5,5,0
414,5,6,0
414,5,7,24.166422
414,5,8,0
414,5,9,0
414,5,10,0
414,5,11,0
415,1,1,0
415,1,2,0
415,1,3,0
415,1,4,0
415,1,5,0
415,1,6,0
415,1,7,0
415,1,8,0
415,1,9,0
415,1,10,0
415,1,11,0
415,2,1,0
415,2,2,0
415,2,3,2.6779768
415,2,4,0.2908329
415,2,5,0
415,2,6,0
415,2,7,0
415,2,8,0
415,2,9,0
415,2,10,0
415,2,11,0
415,3,1,0
415,3,2,0
415,3,3,0
415,3,4,0
415,3,5,2.6729162
415,3,6,3.0960617
415,3,7,0
415,3,8,0
415,3,9,0
415,3,10,0
415,3,11,0
415,4,1,0
415,4,2,0
415,4,3,0
415,4,4,0
415,4,5,0
415,4,6,0.7740153
415,4,7,0
415,4,8,0
415,4,9,0
415,4,10,0
415,4,11,0
415,5,1,0
415,5,2,0
415,5,3,0
415,5,4,0
415,5,5,0
415,5,6,0
415,5,7,24.66707
415,5,8,0
415,5,9,0
415,5,10,0
415,5,11,0
416,1,1,0
